"3D麻","梭织类"
"海绵","辅料"
"涂层","加工服务"
"涂层布","其他面料"
"涂层布","梭织类"
"涂层春亚纺","梭织类"
"涤丝纺","梭织类"
"涤光丝","蕾丝/绣品"
"涤塔夫","梭织类"
"涤棉布","梭织类"
"涤棉水洗布","梭织类"
"涤棉纱卡","梭织类"
"涤氨纶弹力印花布","针织类"
"涤氨面料","针织类"
"涤盖棉","针织类"
"涤麻","梭织类"
"港花呢","梭织类"
"滚束毛","针织类"
"满幅(幅花)","蕾丝/绣品"
"滴塑","加工服务"
"滴塑加工厂","加工服务"
"澳贝绒","梭织类"
"激光冲孔","加工服务"
"激光绣","蕾丝/绣品"
"灯芯绒","梭织类"
"烂花","加工服务"
"烂花面料","梭织类"
"烟花绒","针织类"
"烤花呢","梭织类"
"烧花","加工服务"
"烧花蕾丝","蕾丝/绣品"
"烫画","辅料"
"烫画","加工服务"
"烫金","加工服务"
"烫金布","针织类"
"烫金布","梭织类"
"烫金皮革","皮革皮草"
"烫金蕾丝","蕾丝/绣品"
"烫钻","辅料"
"烫钻","针织类"
"烫钻","加工服务"
"烫银布","针织类"
"牙签条","梭织类"
"牛仔布","梭织类"
"牛仔布印花","梭织类"
"牛奶丝","针织类"
"牛奶丝印花","针织类"
"牛奶丝绣花","蕾丝/绣品"
"牛津布","梭织类"
"牛津纺","梭织类"
"牛皮","皮革皮草"
"牛肚布","针织类"
"牛角扣","辅料"
"特密纱","梭织类"
"特种面料","其他面料"
"狐狸毛","皮革皮草"
"狗仔毛混色","针织类"
"狗毛","针织类"
"狗毛提花","针织类"
"猪皮","皮革皮草"
"玉米格","针织类"
"玉米粒","针织类"
"玛海绒","梭织类"
"玲珑缎","梭织类"
"玲珑麻","梭织类"
"玻璃纱","梭织类"
"玻璃纱","蕾丝/绣品"
"珊瑚绒","针织类"
"珍珠呢","针织类"
"珍珠布","针织类"
"珍珠点","针织类"
"珍珠雪纺","梭织类"
"珠地布","针织类"
"珠帆","梭织类"
"珠片绣","辅料"
"珠片绣","针织类"
"珠片绣","梭织类"
"珠片绣","蕾丝/绣品"
"珠片绣","加工服务"
"登山布","梭织类"
"皇帝绒","梭织类"
"皇帝绒","针织类"
"皮带","辅料"
"皮标","辅料"
"皮毛","皮革皮草"
"皮毛一体","皮革皮草"
"皮绒","皮革皮草"
"皮革","皮革皮草"
"皮革冲孔","皮革皮草"
"皮革印花","皮革皮草"
"皮革复合","皮革皮草"
"盘带绣","针织类"
"盘带绣","加工服务"
"盘带绣花布","蕾丝/绣品"
"盘扣","辅料"
"直弹印花布","梭织类"
"直条布","针织类"
"直条网","针织类"
"直绒","梭织类"
"直贡","梭织类"
"直贡呢","针织类"
"真丝","针织类"
"真丝乔绒","梭织类"
"真丝印花","梭织类"
"真丝绉","梭织类"
"真丝绒","梭织类"
"真丝缎","梭织类"
"真丝面料","梭织类"
"真丝麻","梭织类"
"真丝麻印花","梭织类"
"真皮","皮革皮草"
"真记忆布","梭织类"
"眼镜","辅料"
"睫毛蕾丝","蕾丝/绣品"
"短毛绒","针织类"
"破卡布","梭织类"
"破斜","梭织类"
"硅胶","辅料"
"磨毛印花布","梭织类"
"磨毛布","针织类"
"磨毛布","梭织类"
"磨毛斜纹布","梭织类"
"磨毛牛仔","梭织类"
"神州呢","梭织类"
"秋香麻","梭织类"
"空气层","针织类"
"空气层麂皮绒","皮革皮草"
"窗帘加工","加工服务"
"窗帘布","其他面料"
"窗纱","其他面料"
"立体绣","蕾丝/绣品"
"立绒","梭织类"
"章仔","辅料"
"竹纤维面料","针织类"
"竹节丝弹力布","针织类"
"竹节呢","梭织类"
"竹节布","梭织类"
"竹节斜纹","梭织类"
"竹节棉","梭织类"
"竹节毛圈布","针织类"
"竹节汗布","针织类"
"竹节牛仔","针织类"
"竹节牛仔","梭织类"
"竹节麻","梭织类"
"箱包布","梭织类"
"箱包料","皮革皮草"
"箱包料","其他面料"
"篷布","其他面料"
"米兰呢","针织类"
"米兰绒","针织类"
"米兰麻","梭织类"
"米通格","梭织类"
"粗斜","梭织类"
"粗纺","针织类"
"粗纺","梭织类"
"粗纺呢绒","梭织类"
"粗纺复合面料","梭织类"
"粗纺提花","梭织类"
"粗花呢","梭织类"
"粗针","针织类"
"粗针印花","针织类"
"粗针坑条","针织类"
"粗针抽条","针织类"
"粗针提花","针织类"
"粗针条纹","针织类"
"粗针毛圈","针织类"
"粗针汗布","针织类"
"粗针磨毛","针织类"
"粗针竹节","针织类"
"粗针罗纹","针织类"
"粗针色织","针织类"
"粘衬","辅料"
"精纺呢","梭织类"
"精纺毛料","梭织类"
"素绉缎","梭织类"
"纤丝绒","其他面料"
"纬编布","针织类"
"纬编毛绒","针织类"
"纱卡","梭织类"
"纱布","梭织类"
"纱线","辅料"
"纱罗布","梭织类"
"纳米丝四面弹","梭织类"
"纳米丝四面弹","针织类"
"纳米丝色织布","针织类"
"纳米皱","梭织类"
"纸衬","辅料"
"纽扣","辅料"
"细斜","梭织类"
"细斜印花布","梭织类"
"细皱","梭织类"
"织带","辅料"
"织锦缎","梭织类"
"绉布","梭织类"
"绉布","针织类"
"绉花缎","梭织类"
"经编布","针织类"
"经编毛绒","针织类"
"经编汗布","针织类"
"经编绒布","针织类"
"经编里布","针织类"
"绒布","针织类"
"绒感记忆布","梭织类"
"绒雪纺","梭织类"
"绗缝","加工服务"
"绣品","蕾丝/绣品"
"绣花","加工服务"
"绣花布","梭织类"
"绣花标","辅料"
"绣花毛呢","梭织类"
"绣花窗帘布","其他面料"
"绣花窗纱","其他面料"
"绣花章","辅料"
"绳带","辅料"
"绳绣","蕾丝/绣品"
"绸缎","梭织类"
"缎带绣","蕾丝/绣品"
"缎彩太空层","针织类"
"缎彩空气层","针织类"
"缎彩面料","针织类"
"缎纹","梭织类"
"缎面","梭织类"
"缎面印花","梭织类"
"缎面提花","梭织类"
"缎面雪纺","梭织类"
"编织布","其他面料"
"编织绳","辅料"
"网孔布","梭织类"
"网布","针织类"
"网布","蕾丝/绣品"
"网布印花","蕾丝/绣品"
"网布提花","蕾丝/绣品"
"网布提花","针织类"
"网布植绒","蕾丝/绣品"
"网布珠片绣","蕾丝/绣品"
"网布盘带绣","蕾丝/绣品"
"网布绣花","蕾丝/绣品"
"网格布","梭织类"
"网眼太空层","针织类"
"网眼布","针织类"
"网眼提花","针织类"
"网纱","梭织类"
"网纱","蕾丝/绣品"
"网纱印花","梭织类"
"网纱提花","梭织类"
"网纱烫金","梭织类"
"网纱绣花","梭织类"
"网纱绣花","蕾丝/绣品"
"罗尔呢","梭织类"
"罗纹","针织类"
"罗缎","梭织类"
"罗马布","针织类"
"羊剪毛","辅料"
"羊剪绒","针织类"
"羊圈呢","针织类"
"羊毛呢","梭织类"
"羊毛拉架","针织类"
"羊毛绒","针织类"
"羊皮","皮革皮草"
"羊睫毛","梭织类"
"羊绒","针织类"
"羊绒呢料","梭织类"
"羊羔毛","针织类"
"羊羔毛中球","针织类"
"羊羔毛复合","针织类"
"羊羔毛大球","针织类"
"羊羔绒","针织类"
"羊驼呢","针织类"
"羊驼绒","梭织类"
"羊驼绒","针织类"
"美丽斜","梭织类"
"美丽绸","梭织类"
"美人条","针织类"
"美人条","梭织类"
"美国网","针织类"
"羽毛","辅料"
"羽绒服加工","加工服务"
"羽绒毛","其他面料"
"肌理布","梭织类"
"肌理棉","梭织类"
"肌理麻","梭织类"
"股线蕾丝","蕾丝/绣品"
"胚布印花","加工服务"
"胸垫","辅料"
"腰带","辅料"
"舒棉绒","针织类"
"舒美绸","梭织类"
"色丁布","梭织类"
"色丁带","辅料"
"色丁提花布","梭织类"
"色拉姆","针织类"
"色织布","梭织类"
"色织提花","针织类"
"色织提花","梭织类"
"色织条纹","梭织类"
"色织条纹","针织类"
"色织棉麻","梭织类"
"色织毛呢","梭织类"
"色织牛仔","梭织类"
"色织罗纹","针织类"
"芝麻呢","梭织类"
"花呢","梭织类"
"花式呢","梭织类"
"花瑶绉","梭织类"
"花边","辅料"
"花边","蕾丝/绣品"
"苎麻","梭织类"
"苎麻提花格","梭织类"
"苎麻棉","梭织类"
"苎麻水洗布","梭织类"
"荧光布","梭织类"
"莫代尔汗布","针织类"
"莱卡布","针织类"
"菠萝布","针织类"
"菠萝麻","梭织类"
"蓝狐毛","皮革皮草"
"蕾丝刺毛","蕾丝/绣品"
"蕾丝复合","蕾丝/绣品"
"蕾丝珠片绣","蕾丝/绣品"
"蕾丝绣花","蕾丝/绣品"
"薄料牛仔","梭织类"
"蚀毛面料","针织类"
"蚂蚁布","针织类"
"蚕丝缎","梭织类"
"蛇仔布","针织类"
"蜂窝呢","梭织类"
"蜈蚣纱","梭织类"
"蜡染布","梭织类"
"衣架","辅料"
"衬衫布","梭织类"
"装饰布","其他面料"
"装饰扣","辅料"
"装饰线","辅料"
"裙子布料","针织类"
"西亚呢","梭织类"
"西装面料","梭织类"
"记忆消光布","梭织类"
"调节扣","辅料"
"象皮绒","针织类"
"貉子毛","皮革皮草"
"贝贝绒","针织类"
"贡缎","梭织类"
"贡缎印花","梭织类"
"贴布绣","辅料"
"贴布绣花","蕾丝/绣品"
"贴标","辅料"
"贾卡","蕾丝/绣品"
"赛络纺","梭织类"
"超柔","针织类"
"超柔复合","针织类"
"超柔皮","皮革皮草"
"超纤布","针织类"
"超细旦","梭织类"
"超细纤维布","梭织类"
"软狐","皮革皮草"
"轻盈纺","梭织类"
"运动系列","针织类"
"退色球","针织类"
"透明条","针织类"
"透明膜","其他面料"
"速干面料","针织类"
"遮光布","其他面料"
"醋酸面料","梭织类"
"里布","梭织类"
"里约呢","梭织类"
"金丝绒","针织类"
"金丝绒","梭织类"
"金光绒","针织类"
"金奥呢","梭织类"
"金属扣","辅料"
"金属标","辅料"
"金属环","辅料"
"金感记忆布","梭织类"
"金狐绒","针织类"
"金貂绒","针织类"
"金银丝","针织类"
"金银丝色织","梭织类"
"针织乱麻","针织类"
"针织刺毛","针织类"
"针织剪花","针织类"
"针织卫衣布","针织类"
"针织印花布","针织类"
"针织压皱","针织类"
"针织压花","针织类"
"针织双层布","针织类"
"针织复合面料","针织类"
"针织拉绒","针织类"
"针织提花","针织类"
"针织斜纹","针织类"
"针织植绒","针织类"
"针织毛呢","针织类"
"针织泡泡麻","针织类"
"针织灯芯绒","针织类"
"针织烂花","针织类"
"针织烧花","针织类"
"针织牙签条","针织类"
"针织牛仔","针织类"
"针织牛百叶","针织类"
"针织破洞","针织类"
"针织磨毛印花","针织类"
"针织竹节","针织类"
"针织绗绣面料","针织类"
"针织绣花","针织类"
"针织羊绒","针织类"
"针织色丁","针织类"
"针织蜂窝","针织类"
"针织里布","针织类"
"针织钩编","针织类"
"针织间条","针织类"
"针织阳离子","针织类"
"针织雪纺","针织类"
"针织韩国麻","针织类"
"钉珠花","辅料"
"钩绣","蕾丝/绣品"
"钩编花边","蕾丝/绣品"
"钻石丝","针织类"
"钻石绒","针织类"
"钻石麻","梭织类"
"铜氨丝","针织类"
"铜氨人丝","梭织类"
"铜氨针织","针织类"
"银丝皱","梭织类"
"银狐绒","针织类"
"链条绣","蕾丝/绣品"
"锦棉双层","梭织类"
"锦棉竹节","梭织类"
"锦棉蕾丝","蕾丝/绣品"
"锦氨汗布","针织类"
"锦氨蕾丝","蕾丝/绣品"
"锦涤磨丝","梭织类"
"锦涤纺","梭织类"
"锦纶四面弹复合","梭织类"
"锦纶布","梭织类"
"锦缎","梭织类"
"锦缎提花","梭织类"
"镂空绣","蕾丝/绣品"
"镭射面料","其他面料"
"长丝","梭织类"
"长毛绒","针织类"
"长毛绒","梭织类"
"防水牛津布","梭织类"
"防水透气面料","梭织类"
"防水面料","梭织类"
"防滑带","辅料"
"防绒内胆布","梭织类"
"防绒布","梭织类"
"防羽布","梭织类"
"防臭面料","针织类"
"防雨布","梭织类"
"防静电面料","梭织类"
"防静电面料","针织类"
"阳光麻","梭织类"
"阳离子","梭织类"
"阳离子拉架","针织类"
"阳离子提花","梭织类"
"阳离子汗布","针织类"
"阻燃面料","梭织类"
"阿尔巴卡","梭织类"
"阿尔泰绒","针织类"
"阿玛呢","梭织类"
"雅典呢","梭织类"
"雪丝绒","针织类"
"雪呢绒","其他面料"
"雪尼尔","其他面料"
"雪来呢","梭织类"
"雪纺","梭织类"
"雪纺剪花","梭织类"
"雪纺压皱","梭织类"
"雪纺提花","梭织类"
"雪纺珠","梭织类"
"雪纺绉","梭织类"
"雪花绒","针织类"
"雪花绒","梭织类"
"雪花绒卫衣","针织类"
"青年布","梭织类"
"鞋材料","皮革皮草"
"鞋材料","其他面料"
"韩国斜","梭织类"
"韩国纱","针织类"
"韩国纱","梭织类"
"韩国绒","梭织类"
"韩国绒","针织类"
"韩国网","针织类"
"韩国雕花","针织类"
"韩国麻","梭织类"
"韩圈呢","针织类"
"韩巢呢","梭织类"
"韩彩呢","针织类"
"韩泰呢","针织类"
"韩珠呢","针织类"
"韩鑫呢","针织类"
"顺毛","梭织类"
"顺纡皱","梭织类"
"领花","蕾丝/绣品"
"领花","辅料"
"风纪扣","辅料"
"风衣呢","梭织类"
"飞织布","其他面料"
"饰品","辅料"
"香云纱","梭织类"
"香奈儿","梭织类"
"香格麻","梭织类"
"香风","梭织类"
"马海毛","梭织类"
"马海绒","针织类"
"驼绒","梭织类"
"骑兵斜","梭织类"
"高丝宝","梭织类"
"高丽纱","梭织类"
"高丽纱印花","梭织类"
"高密仿天丝","梭织类"
"高密仿真丝","梭织类"
"高密府绸","梭织类"
"高密斜","梭织类"
"高密斜仿天丝","梭织类"
"高密春亚纺","梭织类"
"高弹尼龙氨纶汗布","针织类"
"高弹赛络纺","梭织类"
"魔术贴","辅料"
"鱼鳞布","针织类"
"鳄鱼皮","皮革皮草"
"鸟眼布","针织类"
"鹿皮绒","皮革皮草"
"麂皮绒","皮革皮草"
"麂皮绒复合","皮革皮草"
"麦呢","梭织类"
"麦尔登呢","梭织类"
"麻布印花","梭织类"
"麻料","针织类"
"麻料","梭织类"
"麻料色织","梭织类"
"齐乐绒","梭织类"
"龙凤呢","针织类"
